"nurseryid"	"(E)-Geranylacetone"	"1-Butanol"	"1-Butanol, 2-methyl-"	"1-Butanol, 2-methyl-, acetate"	"1-Dodecanol"	"1-Heptanol"	"1-Hexanol"	"1-Hexanol, 2-ethyl-"	"1-Octanol"	"1-Octen-3-ol"	"1-Octen-3-one"	"1-Pentanol"	"1-Penten-3-one"	"1-Penten-3-one, 2-methyl-"	"1-Propanol"	"1-Propanol, 2-methyl-"	"1,3-Dioxolane, 2,4,5-trimethyl-"	"1,3,6,10-Dodecatetraene, 3,7,11-trimethyl"	"2-Dodecanone"	"2-Heptanone"	"2-Heptenal"	"2-Hexen-1-ol, acetate, (Z)-"	"2-Hexenal"	"2-Octenal, (E)-"	"2-Pentenal, (E)-"	"2-Propenal"	"2,2,7,7-Tetramethyloctane"	"2,4-Heptadienal, (E,E)-"	"2,4-Hexadienal"	"3-Hexenal"	"3-Hexenyl acetate"	"3-Methyl-3-butenyl acetate"	"4-Oxohex-2-enal"	"5-ethyl-2(5H)-furanone"	"5-Hepten-2-ol, 6-methyl-"	"5-Hepten-2-one, 6-methyl-"	"5-Hexen-1-ol"	"5-Hexenyl acetate"	"à-Farnesene"	"Acetic acid"	"Acetic acid, butyl ester"	"Acetic acid, hexyl ester"	"Acetic acid, methyl ester"	"Acetic acid, pentyl ester"	"Acetone"	"Benzaldehyde"	"Benzene"	"Benzophenone"	"Benzothiazole"	"Butanal"	"Butanal, 2-methyl-"	"Butane, 1-methoxy-2-methyl-"	"Butanoic acid, 2-methyl-, 2-methylbutyl ester"	"Butanoic acid, 2-methyl-, ethyl ester"	"Butanoic acid, 2-methyl-, hexyl ester"	"Butanoic acid, 2-methyl-, methyl ester"	"Butanoic acid, 2-methyl-, pentyl ester"	"Butanoic acid, 2-methylbutyl ester"	"Butanoic acid, 2-methylpropyl ester"	"Butanoic acid, 3-hydroxy-, ethyl ester"	"Butanoic acid, butyl ester"	"Butanoic acid, ethyl ester"	"Butanoic acid, hexyl ester"	"Butanoic acid, methyl ester"	"Butanoic acid, pentyl ester"	"Butanoic acid, propyl ester"	"Butyl 2-methylbutanoate"	"Butyrolactone"	"Cyclopropane, nonyl-"	"Decanal"	"Estragole"	"Ethanol"	"Ethyl Acetate"	"Furan, 2-methyl-"	"Furan, 2-pentyl-"	"Furan, tetrahydro-2,2,5,5-tetramethyl-"	"Heptanal"	"Heptane, 2,2,4,6,6-pentamethyl"	"Hexamethylene diacrylate"	"Hexanal"	"Hexane, 1-methoxy-"	"Hexanoic acid, 2-ethyl-"	"Hexanoic acid, butyl ester"	"Hexanoic acid, ethyl ester"	"Hexanoic acid, hexyl ester"	"Hexanoic acid, methyl ester"	"Hexanoic acid, propyl ester"	"Isobutyl acetate"	"Isopropyl Alcohol"	"n-Propyl acetate"	"Octanal"	"Octane, 2,2,6-trimethyl-"	"Pentanal"	"Pentanoic acid, ethyl ester"	"Phenol"	"Propanal"	"Propanoic acid, 2-methyl-, butyl ester"	"Propanoic acid, 2-methyl-, ethyl ester"	"Propanoic acid, 2-methyl-, hexyl ester"	"Propanoic acid, butyl ester"	"Propanoic acid, ethyl ester"	"Propanoic acid, hexyl ester"	"Propanoic acid, propyl ester"	"Tetrahydrofuran"	"Toluene"	"β-Damascenone"
6013	22988	7510758	3381316	10833	0	27574	22332676	238288	18517	10502	353966	650891	52792	0	0	89590	0	80623	0	0	359108	0	367982	190906	0	0	0	0	0	0	0	0	0	0	0	241962	6246.2	0	11888412	0	326754	75024	0	0	62963	0	9559.1	0	0	0	0	19219	0	5181807	4315399	280535	0	32506	600701	0	2911181	65820807	3322010	4405041	162960	2074955	737392	8078.4	0	0	0	436174	0	204380	0	0	72332	0	0	2059419	28622	0	762774	1208104	2193947	113565	0	0	0	0	97737	0	245275	124537	0	0	0	287789	0	168821	2217770	0	0	0	0	162731
9275	7661.3	29705007	9247989	115546	0	99808	41966523	429317	0	14061	326024	1413659	265004	97671	136146	4511	0	29139	0	0	327900	0	26461162	182919	0	0	0	0	1907167.5	64819444	0	0	88613	0	69321	167936	137657	0	3977521	0	1892662	452221	0	0	0	29530	28095	0	0	6981265	53357	0	0	15096	1805781	0	0	8421.7	0	0	6733173	153754	6289813	0	80420	0	378164	13326	0	3293.5	12563	0	0	0	48831	0	268541	0	0	42431967	0	0	0	0	60804	0	0	0	0	17799	183761	56473	849427	0	0	0	0	0	25559	1130661	0	96336	0	0	0	137852
4116	33583	5097022	1863679	135795	0	42261	14539811	764692	69399	19725	527139	529434	341930	349059	0	62673	0	0	0	108101	549948	0	29490406	292793	0	0	0	0	790544	23790520	0	0	27398	16371	0	259021	68353	0	61847	0	280979	310805	0	0	0	0	31733	26545	0	0	0	8117	0	0	272748	0	0	0	0	0	597655	452574	250140	517952	0	219563	45084	28116	0	27630	0	0	0	21246	28147	0	380053	37833	8899.3	28591130	20109	16134	0	0	0	0	0	0	0	0	222893	92618	1068429	0	0	0	0	0	0	49852	0	0	0	0	0	99623
6281	29690	17158899	11527822	148495	0	187770	52620343	326865	205195	0	222965	1328127	231899	101628	263916	90801	0	26295	0	0	219472	0	8796552	128098	3112496	0	41725	0	965283.5	10977945	0	0	332324	121699	33939	319748	0	0	3063936	0	352154	127012	0	0	76026	0	22640	0	0	0	73642	0	0	15736	3233889	0	9145.4	0	0	0	0	129782	1370521	0	0	197059	426367	0	0	0	9887.7	216599	0	0	0	0	171568	0	0	6645411	68831	0	0	0	285890	0	0	0	0	0	157510	70415	646028	0	9425.7	0	0	0	0	284953	0	79102	30519	0	15471	49384
7030	18783	13999699	9687013	52381850	0	144322	23333122	308250	247491	12066	408970	297056	209011	31695	318743	24731	0	48228	0	0	361091	0	41588122	183044	0	0	0	4176.2	579834	12934640	13349	0	0	0	96999	285091	0	0	6405604	0	67533749	28045680	0	2028475	53562	0	0	0	0	0	0	19856	0	134178	838301	0	0	0	1590641	0	1169916	813797	751912	0	0	0	449147	0	51968	10717	4209.9	0	0	112969	0	0	213493	0	0	48672603	0	0	245577	0	490675	0	106881	1293962	0	3423432	271828	14629	835894	0	3499.6	0	0	0	0	335305	0	6962.7	574534	0	0	115934
2170	18452	16094821	21549701	373684	0	118853	21294025	203918	256862	0	175814	709913	63438	0	0	26808	0	0	0	0	242431	0	5317220	86619	0	12371	0	0	99754	3459057	0	0	0	0	0	267592	0	0	3763259	0	1232625	150979	0	0	57950	0	8472.3	0	2379	0	0	79181	0	6176193	629157	96650	0	34217	517703	11633	1501304	50070347	1278135	685206	0	1466518	307210	33455	171222	98275	0	607627	500692	0	0	0	185664	0	0	8251141	0	0	559696	666484	629640	0	54938	0	0	0	112930	0	900809	76195	0	23504	0	277237	0	24997	0	0	0	24876	0	40481
2104	12817	14513341	18644090	7224.3	0	115028	28797143	162562	82862	10925	285728	1026542	116356	0	117651	97823	0	10374	0	0	256050	0	5376626	120322	0	0	0	0	321149	11516931	0	0	0	0	15149	241648	0	0	3523726	0	1320132	133357	0	0	48956	0	0	0	3169.9	0	0	0	0	18968275	1624969	308574	12700	27317	1456884	0	1516947	88055019	1516154	1161593	0	3362232	580786	30569	5557.9	0	15703	672463	0	0	0	0	98456	0	0	6238005	0	0	514275	600764	566888	0	83942	0	0	0	62796	0	0	300695	0	0	0	173479	0	55384	2786296	0	0	0	0	21599
1310	57515	4482752	7217261	103919	0	0	6100034	165880	0	10957	309047	373254	268570	577905	0	8286.9	0	0	0	0	256078	0	18496817	115462	196038	0	0	6194	603175	22267987	0	0	28779	19225	17061	328099	0	0	3311509	0	498461	80580	0	0	34691	0	0	0	0	1349547	0	0	0	20097310	255677	416196	0	0	156810	45517	37335	69278681	0	1099603	0	192671	41621	34025	0	71220	0	1550898	3494218	0	0	0	117193	0	0	25073176	0	0	5906.9	593966	0	0	0	0	0	0	143768	0	1300856	53762	0	0	0	1707575	0	0	0	0	0	42149	0	96752
1002	0	5144022	209044	7803452	0	110914	16613168	118210	225988	7932.5	0	191715	125678	0	0	0	0	0	0	0	0	70641	6120499	0	0	0	0	0	575403	21530730	49200	0	52757	21942	0	30399	0	310208	766879	747126	143820738	120396080	0	7442985	0	92272	67746	72436	9146.5	0	0	0	0	0	0	0	0	0	0	0	500509	0	324809	0	0	0	9442.4	226616	0	143992	0	0	275240	0	0	0	121397	0	0	6517112	0	0	37866	0	32431	0	0	1212536	0	1493846	248905	0	182181	0	0	0	0	0	0	251477	0	0	0	0	0	0
1008	0	1040771.5	3996431	71701868	0	6476.3	2887537	371934.5	0	0	25315	78186.5	49830.5	0	0	7932.2	0	0	61468	0	33260	131353	1861277.5	7129.3	0	32388	0	0	271678.25	9221357	16321	0	0	4026.2	0	21208	8560.7	694504	423356.5	0	15632507.5	11461417	0	2361956.5	52135.5	0	39131.5	56731.5	10827	0	0	0	0	0	174460	0	0	0	0	0	60396	0	104132	0	0	0	70377	43077	0	61869	0	0	0	0	0	0	146801.5	0	0	1856130.5	0	0	0	0	23178.55	0	0	1316132	11697	317141	200150.5	0	276229	0	0	0	0	0	0	0	0	0	0	0	0	0
1010	0	1155093	436588	8341310	0	0	1607284	167149	0	0	24572	124017	0	0	0	0	0	0	0	0	14703	0	6872427	0	0	0	0	0	242484	12063270	0	0	0	0	0	0	0	129026	261728	0	20245368	5671073	0	2278568	0	60731	21083	0	74836	0	0	0	0	0	59399	0	0	0	0	0	225909	0	71132	0	0	0	27809	150895	0	112880	0	0	0	0	0	0	65957	0	0	9805916	0	0	0	0	0	0	0	793231	0	187661	132522	0	279194	0	3371.8	0	0	0	0	58502	0	0	0	2266570	0	0
1014	0	3878129	1183571	7366213	0	0	4671845	227757	3858	0	103544	249848	162338	0	0	34726	0	0	0	0	97055	0	3705172	35161	0	0	0	0	604626.5	23677127	0	0	0	16290	0	0	0	88716	7625.4	0	29664486	3968068	0	1703342	0	0	6594	0	11058	544036	0	0	0	213462	108983	0	0	0	0	0	305095	5672104	67738	222536	0	0	52470	43984	0	145817	0	157321	2259969	0	0	0	318883	0	7565.9	16469700	0	13467	0	0	0	0	0	644784	0	578155	173388	0	482841	0	0	0	0	0	0	34846	0	0	0	0	0	0
1018	0	3306173	5946348	0	0	0	8428004	299150	0	0	140445	238323	71001	0	0	2119737	0	0	0	0	32616	0	2241289	48206	0	29755	0	0	204351	11801721	0	0	6579.9	0	0	39981	0	0	223055	30347	56858	72748	0	0	42340	66193	58564	0	48562	576069	0	0	0	0	0	0	0	0	0	0	130530	91350	88660	0	0	85586	0	117733	0	353249	0	0	0	0	30320	0	264586	0	0	9411750	0	0	0	0	0	0	0	0	0	0	301975	0	415671	0	1574.9	0	0	0	0	0	0	0	0	0	0	0
1020	0	4099995	3783336	72607341	0	0	4692377	45501	0	0	27096	123051	111560	0	0	64295	0	0	0	0	21711	0	4962785	0	0	0	0	0	610117.5	16498177	0	0	0	13350	0	0	0	0	298187	0	87311541	22023987	0	3821124	42392	0	0	0	3026.5	0	0	0	0	0	484644	0	0	22890	0	0	1990799	349852	281571	0	0	0	621368	0	0	15702	0	0	0	0	0	0	65298	0	0	3280490	0	0	117413	0	86485	0	0	2756418	12405	1995959	111941	12418	84187	0	0	0	0	0	0	678989	0	0	53968	0	0	0
1023	0	10513236	4141787	67179999	0	0	21282373	20162	47556	0	65378	317711	0	0	197733	79757	0	117487	0	0	77993	159807	10190641	50447	0	0	0	0	339029.5	10825715	5595	0	0	0	25294	166124	0	150187	13644797	0	154852505	51459767	240895	5595179	60353	0	6905.3	0	0	2852317	0	50757	0	2650082	2569050	379348	0	25394	2721560	0	6753147	31277360	3875606	5046862	0	0	1672318	48441	0	59319	1064346	145280	5715324	0	0	0	26570	0	0	37236397	0	0	1473407	399232	1132524	316632	422564	3391243	0	10375834	170567	0	0	0	0	27446	0	0	0	3180985	2036177	127474	4770706	0	0	46870
1025	0	17552652	253658	3581351	0	159768	30625597	165519	772248	18131	0	213508	0	0	0	80771	0	71118	25577	0	56209	0	7528621	1854.4	0	0	0	0	280891	8608655	0	0	0	0	40102	147619	15288	656293	4453435	0	153488446	85238314	0	3350104	0	16887	9105	0	0	1162886	0	0	0	0	300200	0	0	0	0	0	16811641	908583	6381568	31319	99019	0	162280	43824	0	32193	809659	0	184334	0	0	0	74209	0	6499.7	13785397	15194	0	2141607	0	901981	0	0	1020198	0	1028894	235750	0	0	0	0	0	19803	0	0	342763	0	5154.1	0	0	0	0
1031	0	10895680	4988372	3963.2	0	0	17988785	143175	19917	8744.5	180005	666192	28927	104126	0	144653	0	0	0	0	125283	0	4243714	79133	0	0	0	0	58172	1555703	0	0	0	0	0	79954	0	0	674034	0	444749	51427	0	0	47640	26112	0	0	0	388428	0	43103	0	0	268402	0	0	91577	0	0	11734053	3179619	11293565	1226822	496475	3037842	198690	43309	0	40947	1675.7	0	0	0	0	0	205814	0	0	4064107	0	0	1322165	0	604768	0	0	0	0	0	48834	0	1003138	0	0	0	131495	0	81900	324076	0	0	31135	0	0	31008
1037	0	1580292	148743	11995245	0	0	2677062	462207	0	0	106413	52701	80728	0	0	0	0	0	0	0	102673	0	7053924	64809	0	0	0	0	249277	8024078	0	0	0	0	33983	129074	0	126324	1949671	0	85288557	51621151	0	6776011	44321	38431	10191	0	0	0	0	0	0	5511.3	30581	0	0	0	0	0	608205	204537	261415	0	0	0	0	55233	0	19358	0	0	0	56579	36785	0	177380	0	7797.5	5299367	0	0	0	0	88543	0	0	2790311	0	523570	284816	0	570821	0	2961.3	0	0	0	0	76362	0	0	0	0	9472	118164
1041	0	6309057	2078844	24160083	0	0	5168685	111204	7771.7	0	94897	250334	86399	0	0	54763	0	0	0	0	89071	0	8298905	33492	0	0	0	0	360986	12590182	0	0	7805.5	5933.8	0	79007	0	591235	0	0	60872856	15286370	0	3900615	0	30224	9278.4	0	0	563504	0	0	0	0	66055	0	0	0	0	0	673034	58411	54677	0	0	0	104526	39694	0	23762	0	0	0	0	0	0	84050	0	0	3562823	0	0	0	0	0	0	0	769799	0	335695	168962	0	488444	0	0	0	0	0	0	209539	0	0	0	0	0	60205
1044	0	2121369	423947	10319318	0	15917	7413330	184060	20990	0	211475	99546	100421	0	0	0	0	0	0	0	178352	0	1571415	61608	0	0	0	0	303574	14532905	0	0	0	0	0	185990	0	135214	1629685	49185	34760527	59925024	0	3755820	67000	33746	13227	0	42468	0	0	0	0	0	84041	0	0	0	0	0	298407	0	463354	0	0	0	3790.4	90485	0	92469	0	0	0	0	0	0	190803	0	0	4430654	0	10111	0	0	36608	0	0	1118181	0	88420	281461	0	784292	0	0	0	0	0	0	61141	0	0	0	0	0	0
1057	0	8783790	7196791	129715728	0	23695	12551190	63878	44707	0	44876	305306	0	0	226338	95551	0	0	0	0	36854	0	7479287	14706	0	0	0	0	251610	8878142	0	0	0	0	0	39370	0	130553	1149209	85255	146642208	83970536	0	11626277	0	42409	10464	0	0	547911	0	0	170155	0	5648928	0	64067	75591	0	0	8867889	88709	6321753	0	110764	0	2219962	83007	0	124730	2623.5	0	483196	0	0	0	4643	0	0	8999450	0	0	1258360	0	934942	0	47190	1561842	0	7701863	226654	0	0	0	3399.7	28810	129939	0	0	5440993	0	498064	468873	0	0	0
1058	0	14182134	13597606	0	0	289625	33136201	230820	1033530	7691.4	213329	505475	231639	0	0	281819	0	34504	37152	0	206211	0	28116450	52745	0	0	0	0	1062277.5	39188327	0	0	48179	0	56186	149403	0	0	6757087	0	403418	154098	0	0	0	19661	5621.6	20043	15965	1334567	0	0	43372	1124008	3485465	354074	11262	218693	1417328	0	15076806	12572737	5577145	2874227	0	6489919	1479975	44787	0	37488	8006.5	0	0	0	0	0	263549	0	8737.1	23298371	14581	0	1251487	381563	760630	173044	278243	0	0	65349	220920	0	0	0	3974.7	0	0	0	0	572714	0	16215	0	0	0	0
1061	0	5271193	2803957	43773463	0	0	6612986	23733	0	0	65113	198817	40268	0	0	125399	0	12385	0	0	83261	0	2783573	49267	0	0	0	0	210772	7687427	0	0	0	0	0	143924	0	37167	1529850	0	74759378	16639525	0	3909688	39347	24750	2831.5	18049	0	962266	44771	0	6661.4	0	797491	0	0	0	0	0	942550	0	412366	0	0	0	190966	43324	0	0	0	0	0	0	7665.4	0	141584	0	0	4637484	0	0	116899	0	92422	0	0	1058484	0	1830135	87124	0	0	0	2982.7	0	0	0	0	210551	0	0	0	63460	0	90739
1064	0	6785249	962615	10872754	0	0	11446769	130068	19854	0	190474	243928	78038	0	0	65398	0	2427.5	82831	0	182700	0	3951621	52420	0	0	0	0	408892.5	15964942	0	0	0	0	0	74412	0	97187	2299351	0	98416453	32370267	89666	4336135	0	0	0	0	19465	2445010	0	0	0	0	539771	0	0	0	0	0	2543129	0	1986345	0	0	0	119102	45567	0	33188	247904	0	0	0	0	0	96462	0	0	14900835	17970	0	0	0	129474	0	0	1157794	0	730049	183475	0	339424	0	0	0	0	0	0	450395	0	0	0	0	0	0
1067	0	4119619	2031254	78425742	0	0	7950231	422422	47063	7582.6	131547	108431	174096	0	0	0	0	0	0	0	138441	695078	12456448	49297	0	0	0	0	682405.5	22350499	148778	0	50640	23677	0	51599	0	223294	114991	152821	142075591	120994917	0	9877802	0	44318	19701	16570	0	348987	0	0	0	0	241476	0	0	0	0	0	269544	0	126706	0	0	0	36804	92246	0	122354	0	0	0	0	11113	0	480266	0	0	16516383	0	0	38585	0	124935	0	0	1694579	0	1185789	0	0	207644	0	0	0	0	0	0	75239	0	0	0	2766106	0	19945
1071	0	9091978	6221329	68443877	0	74850	24447863	136487	77621	0	0	482843	277509	0	133081	26966	0	0	0	0	68602	0	54170122	29417	0	0	0	0	130407.5	0	24105.6	0	0	0	0	16310	0	114460	88018	199192	105879103	78323717	0	7243249	0	0	5876.4	0	0	925434	0	20232	147424	886582	6602835	22152	83915	155525	7605445	0	20168047	7551393	13195002	856550	0	35994605	2968792	41161	0	11023	224033	0	247613	0	0	0	336910	0	0	19721501	95014	0	3044154	0	2125646	0	1414158	1055584	0	2286780	288977	0	366091	0	0	0	142764	0	77671	1708663	0	264695	3935739	0	0	0
1073	0	3762540	4592709	132936839	0	0	7531238	293950	0	0	0	189018	208581	0	114381	129620	0	3990	0	0	115750	78046	20511967	0	0	0	0	0	440957	14120202	0	0	0	0	21772	53675	0	213472	2730719	870898	115562795	53974869	116924	10787649	0	44541	10027	0	14025	565657	0	0	143298	65796	5136633	0	68562	26177	0	0	1907160	368821	925464	0	0	0	1665091	70928	0	59500	1664190	0	1238767	0	0	0	45205	0	0	33263413	3560.4	0	378225	0	232229	0	0	4945301	0	7043575	177828	0	0	0	2687.8	0	0	0	32372	2432354	0	133164	422388	0	0	0
1076	0	8506415	3957760	51967263	0	0	25288577	107816	42331	0	50976	328364	26513	0	103734	95538	0	0	0	0	35860	139173	4949658	34842	0	0	0	0	159766	4884565	78510	0	0	0	25993	64846	0	171074	494384	545416	145949064	101829952	98055	10608293	41290	31400	0	17470	0	371804	0	0	0	36397	1282016	54932	0	0	0	0	677974	88342	1188063	0	0	0	159979	45307	0	20344	1045329	491766	7728185	0	17661	0	298541	0	0	7361587	0	0	0	0	76024	0	0	2064285	0	4540234	0	0	0	0	0	12483	0	0	0	389190	0	0	0	65650	0	91714
1081	0	7254047	1145996	13671335	0	9727.2	21992260	146323	23395	0	267946	222460	154091	0	0	0	0	0	0	0	265677	0	21328934	118718	0	0	0	0	474339.5	20614719	0	0	17493	0	0	165101	56192	928394	1576576	0	93169537	76339582	0	5215683	0	11565	11457	0	0	1361861	0	0	0	0	157702	0	0	0	0	0	718439	0	770590	0	0	0	47203	56821	0	41123	187875	44584	0	0	0	0	269104	0	0	50249539	0	0	0	0	44266	0	0	508787	0	976929	251953	0	437772	0	0	0	0	0	0	321549	0	0	0	0	0	0
1087	0	3843358	4845333	193567899	0	167999	11300672	359200	448909	0	0	104756	137573	0	222686	0	0	0	0	0	115740	284099	10022691	58792	0	0	0	0	389468.5	12337709	19826	0	39873	0	17067	133625	0	203905	1831083	468969	165445098	170161559	0	12313896	0	41069	19930	12111	0	650881	0	0	153372	3026328	2967385	44749	0	33978	5686914	0	3295333	5156044	2097543	0	0	0	1295343	68909	0	0	5671.1	72493	2364051	0	0	0	97018	0	0	8416410	0	0	792569	480714	880168	0	845339	3328268	0	16427044	746932	0	0	0	2436.9	109277	0	0	0	1140718	0	253125	1541177	68637	0	0
1090	0	5698115	3642899	59934503	0	95102	15900019	323826	31445	0	149744	246962	290749	0	285673	35414	0	0	36087	0	150085	65303	5085057	71749	0	0	0	0	557136.5	19233426	27635	49116	22812	16354	0	65842	5747.5	899268	68662	675292	104988161	52844324	171561	6384169	0	24283	12123	18114	0	0	0	0	0	252807	1473964	32454	0	0	779050	0	636196	560291	814632	281440	0	0	225973	40900	0	25087	0	0	1752519	0	0	0	170164	0	0	10047916	0	0	127801	0	157083	0	0	1828566	0	9822109	250888	0	0	0	0	0	0	0	0	386240	0	31690	652231	0	0	0
1091	0	6499208	1648562	43659	0	0	21021233	220087	0	0	61916	368825	289648	0	0	23295	0	0	0	0	77487	0	20409683	43795	226746	0	0	0	890372	37893197	0	0	39642	24037	0	57031	0	0	220087	0	687356	222561	0	0	0	29600	9686.3	0	0	0	0	0	0	0	432822	0	0	0	0	0	1696719	151060	713369	114587	0	124317	64970	44158	22263	0	0	0	0	0	0	0	65094	0	0	9302002	0	0	0	0	43453	0	0	0	0	0	60151	0	285544	0	0	0	0	0	0	51581	0	0	0	0	0	111493
1105	0	2905867	486520	27515667	0	82329	8015024	432194	73138	0	119482	80380	49367	0	0	0	0	0	0	0	55275	86206	2429963	28413	0	0	0	0	251649	9213339	0	172466	0	0	8473.4	26338	0	593412	240219	377170	132671773	111070205	0	10343860	79259	32689	36251	0	0	0	0	0	0	0	393009	0	0	0	0	0	1056832	264840	777051	0	0	0	147682	72938	0	216625	299229	0	0	0	23283	0	289583	0	0	7973426	0	0	0	0	34391	0	0	1689072	0	1907503	389984	0	409347	0	0	0	0	0	0	916027	0	105802	72243	0	0	0
1108	0	2409036	125663	24808389	0	143610	10288855	211183	535650	13261	140918	0	57783	0	0	0	0	0	0	0	134808	0	4092528	61289	0	0	0	0	178291.5	5715409	0	0	0	0	56606	213249	0	391750	707274	133876	187055391	193335812	0	13002134	43863	0	0	22152	0	591465	0	0	0	12844	114408	0	0	0	0	0	92866	247839	53051	0	0	0	0	42921	0	119117	813230	113531	20840438	0	0	0	390223	0	11370	6324342	0	0	0	0	33367	0	0	1011666	0	3492975	0	0	248767	0	6418.9	0	0	0	0	91284	0	0	0	54103	0	0
1112	0	1271424	880572	15451937	0	0	1738466	67044	0	0	93165	98535	199701	0	0	39243	0	0	0	0	111107	0	11138610	41827	118657	0	0	0	889344.5	37097806	14952	0	0	26697	0	59306	0	144761	161659	0	25685249	8906318	0	2570773	0	32731	0	27103	0	0	0	0	0	0	327605	0	0	0	0	0	544518	170577	141892	0	0	0	130039	38800	0	15090	1581.2	0	0	0	0	0	221042	0	0	7268912	0	0	65848	0	197324	0	0	917539	0	155149	69885	0	554294	0	0	0	0	0	0	48628	0	0	0	183817	0	77394
1115	0	6217922	9098007	72311769	0	5892.8	11126728	67686	16881	0	0	259774	39383	0	109068	74086	0	0	0	0	0	0	3066150	0	0	0	0	0	601587.5	14473731	0	0	0	12800	0	7505	0	26521	800997	0	56475381	20875838	0	3062212	0	0	0	0	5005.3	0	0	60676	43691	122913	1866241	0	0	23897	951282	0	1816796	1633606	1324691	0	0	0	733896	0	0	0	0	0	0	0	0	0	66244	0	0	3360702	0	0	0	0	147502	0	37187	1097567	0	2030026	69880	0	0	0	0	11601	0	0	0	307301	0	0	165396	0	0	0
1118	0	742445	274502	17864615	0	0	785114	120492	0	0	267751	61066	94827	0	0	0	0	0	0	0	231783	0	3456379	50489	0	0	0	0	602543	24006294	130742	0	22304	17281	0	51716	0	0	316818	0	32538251	17205184	0	2558331	0	0	0	27671	0	0	0	0	0	0	0	0	0	0	0	0	149944	0	4116	0	0	0	12684	48273	0	73495	0	0	0	0	0	0	146783	0	0	4912933	0	0	0	0	0	0	0	1770108	0	180476	204749	0	927121	0	0	0	0	0	0	41787	0	0	0	128573	0	0
1122	0	999792	154599	2124740	0	0	3317851	83669	0	0	217153	93656	109415	0	0	0	0	0	0	0	212430	0	3063476	84361	0	0	0	0	464207.5	22203228	85723	0	0	0	0	45918	0	102906	83369	0	21683171	11894868	0	1451248	0	29802	0	15359	3853.2	0	0	0	0	0	53359	0	0	0	0	0	518400	212822	308180	947823	0	0	0	62977	0	79696	0	0	0	0	0	0	94878	0	0	16727803	0	0	0	0	12457	0	0	493441	0	0	112322	0	424570	0	0	0	0	0	0	44342	0	0	0	1216226	0	34812
1127	0	1919881	395013	26670936	0	0	3697674	234795	0	0	0	0	154666	0	0	0	0	0	29495	0	185875	0	24220810	96464	0	0	0	0	682192.5	22361324	0	0	30507	18477	0	106608	0	620354	670024	0	109617467	45409944	54934	7145314	0	0	0	0	0	563223	0	0	0	0	320391	0	0	0	0	0	2912015	0	1269368	0	0	0	149129	36047	0	50139	891526	0	0	0	23846	0	346859	0	0	15732907	0	0	0	0	44301	0	0	3836257	0	1400495	431190	0	440587	0	0	0	0	0	0	623178	0	0	0	0	0	21966
1130	0	7733422	118462	1794700	0	32080	15071877	296951	174482	15810	192390	66268	85690	0	0	0	0	0	0	0	166343	0	12010230	77245	0	0	0	0	272102.5	10670035	0	0	0	0	0	429536	0	101525	2841723	0	95139460	29637389	0	1031869	103808	33049	20206	14294	0	3374878	0	0	0	0	0	0	0	0	0	0	1634701	118255	471617	0	0	0	0	66202	0	63351	3102149	0	324522	0	19436	0	171300	0	0	43919775	0	0	411801	0	703846	0	0	325141	0	570143	542796	0	327813	0	0	0	0	0	0	47071	0	0	0	94684	0	12361
1134	0	4269015	8391072	83762101	0	0	11602387	448698	14611	0	0	287017	129136	0	266696	59655	0	0	0	0	107621	0	7402452	49967	0	0	0	0	463673.5	15537830	0	0	0	0	0	58640	0	75492	1433036	0	39393724	30734953	0	3807912	82910	25896	11818	0	0	1494303	127532	44932	49011	220386	2400338	429070	31992	30366	1919902	0	2146187	2411802	973712	0	0	0	737694	47260	0	82862	20777	0	0	0	0	0	563921	0	0	7037182	0	0	0	0	167166	0	0	1061920	0	3727215	555028	0	800209	0	3362.9	124975	0	0	0	3236938	0	180001	3857266	0	0	15446
1140	0	4497639	1153065	38551009	0	112284	5704476	302306	480494	7482.6	0	58505	75693	0	0	88279	0	0	0	0	68390	96038	7027315	41654	0	0	0	0	494765	15459266	58540	90932	0	13777	71844	185747	0	0	1063317	0	108168294	91533634	0	4154458	0	17459	0	19948	0	0	0	0	0	0	286056	0	0	0	254981	0	2070466	186015	705914	0	0	0	209833	34125	0	47970	79254	0	0	0	0	0	191424	0	21091	4915962	0	0	408801	0	237829	0	114733	1719718	0	1589612	407093	0	269552	0	0	0	0	0	0	606142	0	28079	86435	0	0	69712
1143	0	3438793	7057397	1717182	0	2233.2	2990119	564180	3316.1	0	134061	123933	127930	0	538661	17195	0	4340.5	0	0	191749	0	47533512	47616	0	0	0	0	447239	8671534	0	0	0	0	127495	156032	0	983190	4086055	0	91706584	47526338	0	7142052	98460	35959	4016.3	0	0	0	0	8800.3	165236	5121527	1750109	30308	29576	88863	20256166	0	2617183	9284020	0	0	0	0	1892093	0	0	57355	636236	0	1957992	0	0	0	63279	0	0	78954053	0	0	512767	0	619508	0	1108659	5674812	0	30991067	242126	0	0	0	2828.4	176028	0	0	0	6960715	0	352150	22929997	0	0	0
